"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 10, 2013","17.550","17.070","17.660","17.010","516.08K","2.63%"
"Oct 09, 2013","17.100","16.710","17.290","16.710","271.38K","0.59%"
"Oct 08, 2013","17.000","16.830","17.110","16.830","274.53K","0.00%"
"Oct 07, 2013","17.000","16.750","17.080","16.750","563.96K","-0.53%"
"Oct 04, 2013","17.090","16.850","17.270","16.850","185.54K","1.73%"
"Oct 03, 2013","16.800","16.800","16.890","16.700","251.65K","0.06%"
"Oct 02, 2013","16.790","16.840","16.900","16.680","116.99K","0.18%"
"Oct 01, 2013","16.760","16.460","16.810","16.460","258.43K","1.21%"
"Sep 30, 2013","16.560","16.700","16.760","16.450","261.03K","-0.84%"
"Sep 27, 2013","16.700","16.880","16.880","16.540","67.54K","-0.36%"
"Sep 26, 2013","16.760","16.450","16.760","16.450","49.03K","1.15%"
"Sep 25, 2013","16.570","16.700","16.850","16.550","232.99K","-1.07%"
"Sep 24, 2013","16.750","16.387","16.930","16.387","333.55K","2.13%"
"Sep 23, 2013","16.400","16.550","16.590","16.190","404.53K","-1.86%"
"Sep 20, 2013","16.710","17.110","17.500","16.710","1.12M","-3.41%"
"Sep 19, 2013","17.300","17.400","17.500","17.010","697.51K","2.37%"
"Sep 18, 2013","16.900","16.790","16.990","16.650","337.73K","-0.53%"
"Sep 17, 2013","16.990","17.250","17.250","16.510","239.44K","-0.06%"
"Sep 16, 2013","17.000","16.810","17.120","16.370","877.81K","1.92%"
"Sep 13, 2013","16.680","16.710","16.990","16.520","290.58K","-1.59%"
"Sep 12, 2013","16.950","16.700","17.110","16.700","398.08K","1.19%"
"Sep 11, 2013","16.750","16.570","16.780","16.570","46.94K","0.24%"
"Sep 10, 2013","16.710","16.680","16.800","16.360","278.60K","0.66%"
"Sep 09, 2013","16.600","16.470","16.820","16.390","274.88K","0.79%"
"Sep 06, 2013","16.470","16.600","16.600","16.150","342.46K","-0.78%"
"Sep 05, 2013","16.600","16.150","16.600","16.150","448.92K","1.97%"
"Sep 04, 2013","16.280","16.240","16.370","16.150","183.65K","0.18%"
"Sep 03, 2013","16.250","16.390","16.390","16.170","343.60K","0.18%"
"Sep 02, 2013","16.220","16.250","16.350","16.170","297.14K","0.12%"
"Aug 30, 2013","16.200","16.150","16.460","16.030","181.68K","-0.92%"
"Aug 29, 2013","16.350","16.400","16.400","16.200","146.07K","-0.12%"
"Aug 28, 2013","16.370","16.250","16.480","16.120","164.89K","0.49%"
"Aug 27, 2013","16.290","16.880","16.880","16.090","519.46K","-2.75%"
"Aug 23, 2013","16.750","16.630","16.910","16.530","172.58K","-0.48%"
"Aug 22, 2013","16.830","16.710","16.980","16.710","109.25K","0.48%"
"Aug 21, 2013","16.750","17.010","17.010","16.500","71.60K","-0.12%"
"Aug 20, 2013","16.770","16.490","16.840","16.490","258.19K","-0.12%"
"Aug 19, 2013","16.790","16.900","16.900","16.450","208.02K","0.00%"
"Aug 16, 2013","16.790","16.550","16.850","16.550","144.76K","0.00%"
"Aug 15, 2013","16.790","16.910","16.910","16.430","233.84K","-0.42%"
"Aug 14, 2013","16.860","16.900","17.350","16.720","416.55K","0.72%"
"Aug 13, 2013","16.740","16.500","17.120","16.440","492.62K","2.64%"
"Aug 12, 2013","16.310","16.350","16.400","15.980","158.62K","0.62%"
"Aug 09, 2013","16.210","16.100","16.520","16.080","218.94K","0.06%"
"Aug 08, 2013","16.200","16.400","16.400","16.080","172.21K","0.12%"
"Aug 07, 2013","16.180","15.810","16.240","15.750","257.29K","2.41%"
"Aug 06, 2013","15.800","16.210","16.400","15.600","506.04K","-3.60%"
"Aug 05, 2013","16.390","16.290","16.550","16.290","144.13K","-0.12%"
"Aug 02, 2013","16.410","16.900","16.900","16.360","342.84K","-1.74%"
"Aug 01, 2013","16.700","16.610","16.700","16.350","296.04K","0.54%"
"Jul 31, 2013","16.610","16.500","16.790","16.360","271.28K","0.91%"
"Jul 30, 2013","16.460","16.500","16.540","16.390","179.55K","0.06%"
"Jul 29, 2013","16.450","16.550","16.770","16.360","308.90K","0.12%"
"Jul 26, 2013","16.430","16.430","16.740","16.400","341.67K","-1.85%"
"Jul 25, 2013","16.740","16.750","17.000","16.360","826.89K","-0.06%"
"Jul 24, 2013","16.750","17.000","17.000","16.500","448.70K","-1.99%"
"Jul 23, 2013","17.090","17.260","17.500","16.600","375.54K","0.47%"
"Jul 22, 2013","17.010","16.610","17.400","16.610","339.60K","0.06%"
"Jul 19, 2013","17.000","17.090","17.200","16.800","363.32K","0.59%"
"Jul 18, 2013","16.900","16.950","17.220","16.500","441.05K","-0.76%"
"Jul 17, 2013","17.030","17.010","17.120","16.440","954.21K","-0.23%"
"Jul 16, 2013","17.070","17.300","17.460","16.970","460.23K","-1.33%"
"Jul 15, 2013","17.300","17.150","17.430","17.150","267.45K","0.00%"
"Jul 12, 2013","17.300","17.710","17.880","17.150","442.91K","-1.70%"
"Jul 11, 2013","17.600","18.180","18.180","17.310","506.27K","-1.35%"
"Jul 10, 2013","17.840","17.510","17.920","17.510","100.61K","0.85%"
"Jul 09, 2013","17.690","18.290","18.290","17.570","116.14K","-1.72%"
"Jul 08, 2013","18.000","18.140","18.240","17.610","182.27K","0.73%"
"Jul 05, 2013","17.870","18.470","18.470","17.060","337.31K","-2.08%"
"Jul 04, 2013","18.250","18.010","18.690","18.010","123.49K","1.45%"
"Jul 03, 2013","17.990","18.000","18.100","17.600","297.67K","-0.55%"
"Jul 02, 2013","18.090","18.110","18.180","18.000","146.80K","0.50%"
"Jul 01, 2013","18.000","17.870","18.280","17.810","166.82K","-0.55%"
"Jun 28, 2013","18.100","18.280","18.500","18.020","222.28K","1.86%"
"Jun 27, 2013","17.770","17.800","18.210","17.640","517.88K","-0.56%"
"Jun 26, 2013","17.870","17.330","18.010","17.330","206.41K","3.00%"
"Jun 25, 2013","17.350","17.130","17.730","17.100","356.24K","1.46%"
"Jun 24, 2013","17.100","17.250","17.700","17.060","288.58K","-1.44%"
"Jun 21, 2013","17.350","17.550","17.920","17.350","649.87K","-2.64%"
"Jun 20, 2013","17.820","18.990","18.990","17.640","627.03K","-5.36%"
"Jun 19, 2013","18.830","18.820","19.030","18.760","198.85K","-0.37%"
"Jun 18, 2013","18.900","18.700","19.200","18.700","250.60K","-0.11%"
"Jun 17, 2013","18.920","19.120","19.120","18.550","163.69K","0.58%"
"Jun 14, 2013","18.810","18.350","19.080","18.350","396.10K","2.67%"
"Jun 13, 2013","18.320","18.600","18.780","17.950","246.97K","-1.61%"
"Jun 12, 2013","18.620","18.540","18.770","18.470","175.77K","-1.48%"
"Jun 11, 2013","18.900","19.350","19.430","18.450","948.31K","-3.96%"
"Jun 10, 2013","19.680","20.500","20.670","19.440","772.24K","-3.29%"
"Jun 07, 2013","20.350","20.304","20.490","19.960","225.67K","1.29%"
"Jun 06, 2013","20.090","20.293","20.500","20.040","553.09K","-0.79%"
"Jun 05, 2013","20.250","20.400","20.690","20.100","802.79K","-0.98%"
"Jun 04, 2013","20.450","19.750","20.500","19.750","1.05M","3.81%"
"Jun 03, 2013","19.700","19.810","20.100","19.460","358.78K","-0.51%"
"May 31, 2013","19.800","19.240","20.180","19.240","489.71K","1.12%"
"May 30, 2013","19.580","20.086","20.090","19.190","215.09K","-2.10%"
"May 29, 2013","20.000","20.560","20.680","19.520","445.43K","-1.96%"
"May 28, 2013","20.400","19.794","20.650","19.530","1.51M","3.03%"
"May 24, 2013","19.800","19.990","20.010","19.660","632.42K","0.51%"
"May 23, 2013","19.700","20.020","20.130","19.600","559.83K","-3.10%"
"May 22, 2013","20.330","20.000","20.890","19.740","2.16M","2.73%"
"May 21, 2013","19.790","18.790","20.220","18.790","1.45M","4.60%"
"May 20, 2013","18.920","18.501","19.080","18.000","192.21K","2.83%"
"May 17, 2013","18.400","18.040","18.780","18.040","649.67K","1.49%"
"May 16, 2013","18.130","18.420","18.420","17.850","609.00K","0.17%"
"May 15, 2013","18.100","17.660","18.250","17.590","989.96K","1.40%"
"May 14, 2013","17.850","17.500","18.280","17.460","336.61K","0.90%"
"May 13, 2013","17.690","17.640","18.079","17.350","470.55K","0.00%"
"May 10, 2013","17.690","17.640","18.050","17.300","463.70K","0.86%"
"May 09, 2013","17.540","17.990","18.079","17.340","374.26K","-0.68%"
"May 08, 2013","17.660","18.280","18.390","17.560","1.26M","-3.02%"
"May 07, 2013","18.210","18.000","18.860","17.960","1.21M","2.02%"
"May 03, 2013","17.850","17.440","17.950","17.310","405.74K","1.36%"
"May 02, 2013","17.610","17.880","17.880","17.300","136.37K","-0.51%"
"May 01, 2013","17.700","17.540","17.730","17.460","94.55K","0.91%"
"Apr 30, 2013","17.540","17.000","17.540","16.700","383.83K","3.18%"
"Apr 29, 2013","17.000","17.140","17.140","16.712","117.37K","-0.82%"
"Apr 26, 2013","17.140","17.250","17.250","16.850","321.86K","0.23%"
"Apr 25, 2013","17.100","16.420","17.190","16.420","847.63K","4.27%"
"Apr 24, 2013","16.400","16.230","16.580","16.200","603.84K","0.92%"
"Apr 23, 2013","16.250","16.430","16.560","16.100","511.38K","0.31%"
"Apr 22, 2013","16.200","16.440","16.650","16.100","549.94K","-0.61%"
"Apr 19, 2013","16.300","16.250","16.500","16.220","692.37K","-0.37%"
"Apr 18, 2013","16.360","16.700","17.000","16.300","358.13K","-2.04%"
"Apr 17, 2013","16.700","17.390","17.390","16.600","478.72K","-3.02%"
"Apr 16, 2013","17.220","17.310","17.500","16.820","435.33K","-0.58%"
"Apr 15, 2013","17.320","17.540","17.700","17.320","509.41K","-1.70%"
"Apr 12, 2013","17.620","17.330","17.700","17.290","300.21K","-0.45%"
"Apr 11, 2013","17.700","17.100","17.800","17.000","791.08K","3.51%"
"Apr 10, 2013","17.100","17.000","17.270","16.850","236.13K","0.23%"
"Apr 09, 2013","17.060","16.910","17.290","16.850","332.53K","0.59%"
"Apr 08, 2013","16.960","16.620","17.120","16.410","607.38K","3.04%"
"Apr 05, 2013","16.460","16.470","16.610","16.390","850.32K","-0.06%"
"Apr 04, 2013","16.470","16.900","16.970","16.454","1.18M","-1.96%"
"Apr 03, 2013","16.800","16.980","16.990","16.720","398.38K","-1.18%"
"Apr 02, 2013","17.000","16.800","17.240","16.750","718.05K","1.19%"
"Mar 28, 2013","16.800","17.001","17.030","16.760","331.60K","-0.59%"
"Mar 27, 2013","16.900","17.200","17.200","16.780","959.34K","-0.94%"
"Mar 26, 2013","17.060","17.660","17.710","17.010","1.35M","-3.45%"
"Mar 25, 2013","17.670","18.230","18.230","17.660","714.38K","-1.94%"
"Mar 22, 2013","18.020","17.900","18.110","17.820","992.71K","0.11%"
"Mar 21, 2013","18.000","18.360","18.360","17.940","712.51K","-1.59%"
"Mar 20, 2013","18.290","18.200","18.450","18.100","323.85K","0.49%"
"Mar 19, 2013","18.200","18.076","18.530","17.960","1.16M","0.33%"
"Mar 18, 2013","18.140","18.320","18.440","17.920","1.06M","-0.98%"
"Mar 15, 2013","18.320","17.843","18.590","17.610","1.80M","2.06%"
"Mar 14, 2013","17.950","17.400","18.350","17.400","2.10M","3.28%"
"Mar 13, 2013","17.380","17.471","17.630","17.110","751.48K","0.00%"
"Mar 12, 2013","17.380","17.480","17.530","17.300","289.34K","-0.57%"
"Mar 11, 2013","17.480","17.500","17.600","17.250","442.53K","-0.11%"
"Mar 08, 2013","17.500","17.050","18.230","17.050","2.03M","2.64%"
"Mar 07, 2013","17.050","16.746","17.320","16.550","844.81K","1.79%"
"Mar 06, 2013","16.750","16.700","16.840","16.500","684.54K","0.90%"
"Mar 05, 2013","16.600","16.552","16.820","16.420","1.05M","1.34%"
"Mar 04, 2013","16.380","16.550","16.690","16.140","405.94K","-1.03%"
"Mar 01, 2013","16.550","16.160","16.550","16.150","436.40K","1.29%"
"Feb 28, 2013","16.340","16.610","16.610","16.160","433.62K","-0.18%"
"Feb 27, 2013","16.370","16.250","16.530","16.050","508.16K","0.74%"
"Feb 26, 2013","16.250","16.040","16.360","16.040","676.00K","-1.22%"
"Feb 25, 2013","16.450","16.460","16.600","16.350","578.69K","0.73%"
"Feb 22, 2013","16.330","16.170","16.480","16.150","536.20K","0.49%"
"Feb 21, 2013","16.250","16.250","16.610","15.980","999.27K","-0.31%"
"Feb 20, 2013","16.300","16.418","16.580","16.220","347.42K","-1.63%"
"Feb 19, 2013","16.570","16.530","16.660","16.360","243.10K","-0.78%"
"Feb 18, 2013","16.700","16.470","16.860","16.470","43.95K","-0.60%"
"Feb 15, 2013","16.800","16.540","16.930","16.450","267.87K","0.24%"
"Feb 14, 2013","16.760","16.830","17.000","16.600","413.17K","-0.89%"
"Feb 13, 2013","16.910","16.600","17.050","16.380","1.93M","3.05%"
"Feb 12, 2013","16.410","16.730","16.730","16.310","607.89K","-0.79%"
"Feb 11, 2013","16.540","16.620","16.780","16.410","823.33K","-0.48%"
"Feb 08, 2013","16.620","16.460","16.750","16.360","892.51K","-0.18%"
"Feb 07, 2013","16.650","16.720","17.000","16.190","2.53M","-1.25%"
"Feb 06, 2013","16.860","17.090","17.100","16.750","546.65K","-0.65%"
"Feb 05, 2013","16.970","17.000","17.090","16.950","397.94K","-0.18%"
"Feb 04, 2013","17.000","17.060","17.120","16.950","206.19K","0.29%"
"Feb 01, 2013","16.950","17.050","17.120","16.900","227.57K","-0.29%"
"Jan 31, 2013","17.000","17.000","17.030","16.710","1.84M","-0.18%"
"Jan 30, 2013","17.030","16.850","17.100","16.850","298.23K","0.18%"
"Jan 29, 2013","17.000","17.041","17.090","16.830","190.77K","0.29%"
"Jan 28, 2013","16.950","16.770","17.180","16.770","95.96K","0.12%"
"Jan 25, 2013","16.930","16.960","17.250","16.930","162.95K","-0.24%"
"Jan 24, 2013","16.970","17.120","17.130","16.840","197.89K","-0.18%"
"Jan 23, 2013","17.000","16.960","17.420","16.950","489.46K","0.12%"
"Jan 22, 2013","16.980","17.180","17.180","16.920","191.25K","-0.35%"
"Jan 21, 2013","17.040","16.980","17.280","16.910","243.26K","0.35%"
"Jan 18, 2013","16.980","17.000","17.260","16.810","797.41K","-1.11%"
"Jan 17, 2013","17.170","16.850","17.240","16.850","1.86M","2.51%"
"Jan 16, 2013","16.750","17.300","17.300","16.610","2.16M","-1.93%"
"Jan 15, 2013","17.080","17.500","17.930","16.900","1.19M","-3.50%"
"Jan 14, 2013","17.700","18.480","18.600","17.260","2.98M","-3.91%"
"Jan 11, 2013","18.420","18.190","18.530","18.190","255.77K","0.38%"
"Jan 10, 2013","18.350","18.279","18.500","18.040","178.06K","0.00%"
"Jan 09, 2013","18.350","18.440","18.440","17.920","283.38K","0.88%"
"Jan 08, 2013","18.190","18.310","18.540","18.000","341.74K","-0.60%"
"Jan 07, 2013","18.300","18.410","18.600","18.060","141.71K","-0.87%"
"Jan 04, 2013","18.460","18.530","18.610","18.320","422.58K","0.60%"
"Jan 03, 2013","18.350","18.250","18.740","18.250","143.00K","-0.16%"
"Jan 02, 2013","18.380","18.000","18.500","17.930","453.19K","2.97%"
"Dec 31, 2012","17.850","17.747","18.100","17.710","23.52K","0.51%"
"Dec 28, 2012","17.760","17.730","17.960","17.700","154.13K","-0.78%"
"Dec 27, 2012","17.900","17.520","17.960","17.520","110.54K","2.23%"
"Dec 24, 2012","17.510","17.826","17.890","17.510","24.00K","-0.51%"
"Dec 21, 2012","17.600","17.730","17.900","17.600","661.80K","-0.73%"
"Dec 20, 2012","17.730","17.751","17.900","17.520","645.08K","-0.84%"
"Dec 19, 2012","17.880","17.700","17.900","17.700","247.93K","0.73%"
"Dec 18, 2012","17.750","17.850","18.000","17.590","378.46K","1.14%"
"Dec 17, 2012","17.550","17.687","17.800","17.550","508.13K","-1.18%"
"Dec 14, 2012","17.760","17.810","17.830","17.610","494.13K","0.17%"
"Dec 13, 2012","17.730","17.232","18.120","17.100","1.62M","3.08%"
"Dec 12, 2012","17.200","17.190","17.390","16.960","924.98K","1.18%"
"Dec 11, 2012","17.000","17.192","17.250","16.910","630.71K","-0.87%"
"Dec 10, 2012","17.150","17.280","17.280","17.050","247.84K","0.00%"
"Dec 07, 2012","17.150","16.900","17.320","16.900","462.07K","0.18%"
"Dec 06, 2012","17.120","17.050","17.400","16.980","1.73M","1.18%"
"Dec 05, 2012","16.920","16.946","17.250","16.860","740.50K","0.12%"
"Dec 04, 2012","16.900","17.260","17.260","16.850","542.52K","-1.11%"
"Dec 03, 2012","17.090","17.120","17.220","16.970","481.39K","-0.18%"
"Nov 30, 2012","17.120","17.100","17.470","17.000","875.50K","0.71%"
"Nov 29, 2012","17.000","17.150","17.690","16.810","697.58K","-1.22%"
"Nov 28, 2012","17.210","17.260","17.910","17.200","470.53K","-4.02%"
"Nov 27, 2012","17.930","18.110","18.190","17.710","294.92K","-0.99%"
"Nov 26, 2012","18.110","17.320","18.200","17.320","195.33K","0.61%"
"Nov 23, 2012","18.000","18.200","18.200","17.670","202.24K","0.00%"
"Nov 22, 2012","18.000","18.000","18.000","17.230","302.50K","2.56%"
"Nov 21, 2012","17.550","17.410","18.190","17.090","541.98K","2.21%"
"Nov 20, 2012","17.170","17.292","17.390","16.800","440.16K","-0.46%"
"Nov 19, 2012","17.250","17.140","17.370","17.003","331.78K","1.47%"
"Nov 16, 2012","17.000","17.000","17.480","16.870","522.74K","-0.76%"
"Nov 15, 2012","17.130","17.000","17.500","16.700","372.51K","0.76%"
"Nov 14, 2012","17.000","17.290","17.480","16.750","981.47K","-1.22%"
"Nov 13, 2012","17.210","17.375","18.154","17.110","1.06M","-2.77%"
"Nov 12, 2012","17.700","17.400","17.910","17.200","1.11M","1.78%"
"Nov 09, 2012","17.390","17.820","17.850","17.000","7.18M","-2.25%"
"Nov 08, 2012","17.790","19.281","19.548","17.500","3.37M","-6.86%"
"Nov 07, 2012","19.100","19.400","19.800","18.770","1.06M","-0.93%"
"Nov 06, 2012","19.280","19.120","19.640","19.113","875.95K","0.84%"
"Nov 05, 2012","19.120","19.200","19.230","18.990","278.91K","-0.16%"
"Nov 02, 2012","19.150","18.793","19.340","18.793","903.21K","1.32%"
"Nov 01, 2012","18.900","19.000","19.000","18.530","740.17K","-0.26%"
"Oct 31, 2012","18.950","18.860","19.180","18.680","1.06M","0.42%"
"Oct 30, 2012","18.870","19.100","19.210","18.870","224.37K","-1.15%"
"Oct 29, 2012","19.090","18.920","19.150","18.790","315.24K","1.22%"
"Oct 26, 2012","18.860","18.760","19.180","18.760","367.43K","-0.63%"
"Oct 25, 2012","18.980","19.120","19.310","18.760","1.56M","0.00%"
"Oct 24, 2012","18.980","19.390","19.390","18.720","984.23K","-0.47%"
"Oct 23, 2012","19.070","19.950","19.980","19.070","350.04K","-4.41%"
"Oct 22, 2012","19.950","19.040","20.200","19.000","935.51K","4.78%"
"Oct 19, 2012","19.040","19.250","19.280","18.700","1.72M","-0.31%"
"Oct 18, 2012","19.100","19.250","19.610","18.950","652.65K","-0.78%"
"Oct 17, 2012","19.250","19.410","19.860","19.170","1.21M","0.00%"
"Oct 16, 2012","19.250","19.050","19.390","18.960","455.91K","1.32%"
"Oct 15, 2012","19.000","19.550","19.550","19.000","603.29K","-1.71%"
"Oct 12, 2012","19.330","19.500","19.950","19.150","393.38K","-0.87%"
"Oct 11, 2012","19.500","20.050","20.770","19.500","1.66M","-2.99%"
"Oct 10, 2012","20.100","20.560","20.640","20.050","655.59K","-2.19%"
"Oct 09, 2012","20.550","21.000","21.000","20.530","396.54K","-2.14%"
"Oct 08, 2012","21.000","21.450","21.450","20.810","831.55K","-2.42%"
"Oct 05, 2012","21.520","21.940","21.940","21.050","347.69K","1.99%"
"Oct 04, 2012","21.100","21.300","21.620","21.000","402.53K","-1.17%"
"Oct 03, 2012","21.350","22.000","22.000","21.130","677.87K","-3.09%"
"Oct 02, 2012","22.030","21.700","22.100","21.700","417.72K","0.50%"
"Oct 01, 2012","21.920","21.390","21.920","21.330","428.82K","4.33%"
"Sep 28, 2012","21.010","21.740","21.920","21.010","625.82K","-1.36%"
"Sep 27, 2012","21.300","21.510","22.200","21.180","396.18K","-0.61%"
"Sep 26, 2012","21.430","21.680","21.680","21.180","471.45K","-2.15%"
"Sep 25, 2012","21.900","22.520","22.890","21.860","1.04M","-2.75%"
"Sep 24, 2012","22.520","22.600","22.850","22.520","103.51K","-1.66%"
"Sep 21, 2012","22.900","22.990","23.350","22.100","1.41M","0.88%"
"Sep 20, 2012","22.700","22.750","22.850","22.310","412.52K","0.04%"
"Sep 19, 2012","22.690","22.750","23.300","22.510","386.63K","-0.70%"
"Sep 18, 2012","22.850","23.249","23.400","22.680","644.48K","-1.93%"
"Sep 17, 2012","23.300","22.900","23.390","22.900","867.56K","2.19%"
"Sep 14, 2012","22.800","22.850","24.560","22.800","1.57M","2.10%"
"Sep 13, 2012","22.330","21.630","22.510","21.630","305.60K","1.73%"
"Sep 12, 2012","21.950","21.880","22.110","21.640","661.38K","1.90%"
"Sep 11, 2012","21.540","21.950","22.120","21.540","410.54K","-1.87%"
"Sep 10, 2012","21.950","21.800","22.290","21.560","525.54K","-0.23%"
"Sep 07, 2012","22.000","21.300","22.320","21.300","1.21M","5.52%"
"Sep 06, 2012","20.850","20.700","20.900","20.425","377.33K","1.76%"
"Sep 05, 2012","20.490","20.210","20.840","20.200","261.67K","0.05%"
"Sep 04, 2012","20.480","20.630","20.730","20.380","288.82K","-0.10%"
"Sep 03, 2012","20.500","20.300","20.620","20.250","93.74K","0.59%"
"Aug 31, 2012","20.380","20.200","20.460","19.850","399.45K","2.00%"
"Aug 30, 2012","19.980","19.910","20.100","19.910","695.06K","0.00%"
"Aug 29, 2012","19.980","20.480","20.690","19.850","646.48K","-3.94%"
"Aug 28, 2012","20.800","21.060","21.120","20.640","313.30K","-1.70%"
"Aug 24, 2012","21.160","21.270","21.430","21.000","298.57K","-0.52%"
"Aug 23, 2012","21.270","20.990","21.290","20.980","696.61K","2.26%"
"Aug 22, 2012","20.800","20.610","20.900","20.410","534.12K","-0.29%"
"Aug 21, 2012","20.860","20.250","20.860","20.250","648.35K","3.52%"
"Aug 20, 2012","20.150","20.150","20.360","20.050","449.00K","-0.74%"
"Aug 17, 2012","20.300","20.080","20.400","20.010","348.43K","0.94%"
"Aug 16, 2012","20.110","19.410","20.180","19.410","1.02M","3.18%"
"Aug 15, 2012","19.490","19.700","19.750","19.130","690.66K","-1.17%"
"Aug 14, 2012","19.720","20.036","20.200","19.660","647.84K","-1.40%"
"Aug 13, 2012","20.000","20.000","20.310","19.740","461.99K","1.27%"
"Aug 10, 2012","19.750","19.450","19.750","19.250","2.28M","0.00%"
"Aug 09, 2012","19.750","20.100","20.290","19.450","307.62K","-0.25%"
"Aug 08, 2012","19.800","19.900","19.950","19.740","168.56K","-0.50%"
"Aug 07, 2012","19.900","19.506","20.010","19.400","1.22M","0.81%"
"Aug 06, 2012","19.740","19.500","19.930","19.420","556.13K","0.71%"
"Aug 03, 2012","19.600","19.437","19.840","19.080","1.37M","2.51%"
"Aug 02, 2012","19.120","19.300","19.560","18.430","470.53K","-1.75%"
"Aug 01, 2012","19.460","19.800","19.970","19.230","460.45K","-0.82%"
"Jul 31, 2012","19.620","19.830","19.980","19.430","425.89K","0.36%"
"Jul 30, 2012","19.550","19.200","20.180","19.200","480.04K","1.40%"
"Jul 27, 2012","19.280","19.230","19.720","18.640","2.00M","-0.36%"
"Jul 26, 2012","19.350","19.850","20.060","18.700","2.62M","-2.52%"
"Jul 25, 2012","19.850","20.080","20.640","19.730","1.64M","-3.27%"
"Jul 24, 2012","20.520","20.460","20.860","20.210","576.28K","2.29%"
"Jul 23, 2012","20.060","20.220","20.620","19.840","1.98M","-3.09%"
"Jul 20, 2012","20.700","21.100","21.400","20.700","2.20M","-2.86%"
"Jul 19, 2012","21.310","20.700","21.500","20.700","637.41K","2.70%"
"Jul 18, 2012","20.750","20.730","20.820","20.660","1.31M","1.22%"
"Jul 17, 2012","20.500","20.355","20.920","20.300","989.60K","-1.20%"
"Jul 16, 2012","20.750","20.380","22.578","20.100","2.19M","-2.03%"
"Jul 13, 2012","21.180","22.300","22.300","20.200","4.60M","-5.02%"
"Jul 12, 2012","22.300","22.090","22.400","21.880","181.49K","-0.89%"
"Jul 11, 2012","22.500","22.310","22.640","22.010","1.02M","0.90%"
"Jul 10, 2012","22.300","22.040","22.920","21.770","1.03M","1.36%"
"Jul 09, 2012","22.000","22.370","22.650","21.800","856.11K","-4.10%"
"Jul 06, 2012","22.940","23.000","23.260","22.440","484.30K","-0.26%"
"Jul 05, 2012","23.000","23.540","23.800","22.950","484.48K","-2.34%"
"Jul 04, 2012","23.550","23.793","23.980","23.250","170.43K","-0.84%"
"Jul 03, 2012","23.750","23.000","24.430","23.000","890.66K","3.26%"
"Jul 02, 2012","23.000","22.900","23.700","22.780","848.15K","1.10%"
"Jun 29, 2012","22.750","22.950","22.950","22.200","859.96K","1.97%"
"Jun 28, 2012","22.310","22.530","22.770","22.130","439.50K","-1.50%"
"Jun 27, 2012","22.650","22.700","22.700","22.100","242.64K","0.22%"
"Jun 26, 2012","22.600","22.410","22.890","22.410","109.19K","0.89%"
"Jun 25, 2012","22.400","22.760","22.890","22.360","440.67K","-1.58%"
"Jun 22, 2012","22.760","22.570","22.940","22.370","348.35K","-1.26%"
"Jun 21, 2012","23.050","23.270","23.340","22.800","352.32K","-2.74%"
"Jun 20, 2012","23.700","23.850","23.850","23.010","440.40K","0.85%"
"Jun 19, 2012","23.500","22.900","23.850","22.740","513.37K","2.17%"
"Jun 18, 2012","23.000","22.200","23.070","21.900","424.20K","3.60%"
"Jun 15, 2012","22.200","22.371","22.600","21.520","734.54K","-0.85%"
"Jun 14, 2012","22.390","22.550","22.570","22.150","1.28M","-0.93%"
"Jun 13, 2012","22.600","22.300","22.880","22.300","486.81K","0.89%"
"Jun 12, 2012","22.400","22.650","22.840","22.400","1.66M","-0.88%"
"Jun 11, 2012","22.600","22.900","22.900","22.160","706.40K","0.44%"
"Jun 08, 2012","22.500","22.850","22.900","22.030","565.15K","-2.17%"
"Jun 07, 2012","23.000","22.850","23.240","22.540","411.52K","0.66%"
"Jun 06, 2012","22.850","22.710","23.260","21.740","781.96K","3.72%"
"Jun 01, 2012","22.030","22.150","22.460","21.370","613.75K","-0.27%"
"May 31, 2012","22.090","22.990","22.990","21.710","272.78K","-1.73%"
"May 30, 2012","22.480","23.500","23.500","22.480","181.14K","-4.95%"
"May 29, 2012","23.650","23.310","23.890","23.310","197.41K","0.64%"
"May 28, 2012","23.500","22.780","23.980","22.650","248.01K","2.17%"
"May 25, 2012","23.000","23.030","23.790","22.560","317.76K","-2.29%"
"May 24, 2012","23.540","21.648","23.800","21.570","814.39K","7.49%"
"May 23, 2012","21.900","22.650","23.050","20.880","829.12K","-5.44%"
"May 22, 2012","23.160","22.550","23.160","22.520","335.10K","2.48%"
"May 21, 2012","22.600","22.460","22.920","22.310","288.95K","0.22%"
"May 18, 2012","22.550","22.500","23.080","22.250","697.86K","-1.96%"
"May 17, 2012","23.000","23.720","24.300","22.600","893.81K","-3.04%"
"May 16, 2012","23.720","23.650","23.990","22.860","908.33K","-0.75%"
"May 15, 2012","23.900","23.600","24.090","23.370","636.05K","1.27%"
"May 14, 2012","23.600","24.332","24.800","23.500","510.85K","-3.71%"
"May 11, 2012","24.510","24.400","24.850","24.230","683.37K","0.45%"
"May 10, 2012","24.400","24.060","24.430","24.050","870.55K","1.46%"
"May 09, 2012","24.050","24.300","24.300","23.910","350.71K","-0.62%"
"May 08, 2012","24.200","24.750","24.800","23.860","358.58K","-2.22%"
"May 04, 2012","24.750","24.970","24.970","24.380","928.95K","-1.00%"
"May 03, 2012","25.000","25.390","25.400","24.810","494.58K","-1.57%"
"May 02, 2012","25.400","25.120","25.920","25.050","800.47K","0.36%"
